Links,Genres,Reviews
https://www.imdb.com/title/tt0137523/reviews?ref_=tt_urv,['drama'],fight club is one of those movies that hits the spot without missing an inch of it the nameless narrator edward norton is an insomniac office worker who lives a materialistic life from the very beginning the movie comments on the capitalist nature of society by portraiting how consumerism moves the world but is unable to give relief in the end flipping through catalogues of new furnite for his apartment were the narrators only personality trait to fight against his insomnia he starts attending to support groups by lying to people pretending he has conditions he does not have the narrator finds relief  the emotional acceptance he finds in the support groups is enough to allow him to sleep at night the emotional complexity of the character is nothing unrealistic david fincher makes a subtle yet clear comment on the nature of materialist societies where no one really listens to each other nor care about each other the system doesnt care about anyone the distance between people  especially enhanced by how they function in the capitalist world  is a major plot point however when the narrator is finds someone whos a faker just like him he loses his emotional escape   her lie reflected my lie suddenly i felt nothing i couldnt cry so once again i couldnt sleepshortly after tyler durden brad pitt is introduced into the story the main character loses everything he valued deprived of his possessions he seeks solace in the company of a man who is the polar opposite of what he is if the narrator is a worker whos way too worried about his condo and his job tyler is a freewheeling soapmaker who couldnt care less about all those things the contrast between them is clear tyler refuses any consumerist logic from the narrator whilst making he see how futile is the lifestyle he was leading  right we are consumers were the byproducts of a lifestyle obsession the characters here portraid are so different because one of them is free while the other is not tyler in a nihilistic way helps the narrator realize that his existence is meaningless enough  something that is clearly displayed in the capitalist world  that all they can do is giving up everything the selfdestruction promoted by the fight club is ironically what allows the narrator  as well as many other frustrated men  to find solace in their mundane life little by little the narrator is stripping himself off his previous beliefs about job about behavior and the value of things its interesting to note that the narrator doesnt quit his job immediately picturing how hard it is actually to cut ties with the system  he eventually does thoughmany subtopics are discussed through the movie we see the narrator and tyler now living together talking about many things they talk about how both had an absent father how both lacked a sense of direction in life at some point and were told to follow the common sense  he says get a job so im 25 i call again and say now what he says i dunno get married the nature of the system we live in tells us what to do since the moment were born while both of them agree on that they also agree that this is all a great waste of time its important to notice though that both them had no significant connections with other people especially with women as tyler comments  were a generation of men raised by women im wondering if another woman is really the answer we needas the club grows the movie delves even deeper in those reflections about what really matters in life  advertising has us chasing cars and clothes working jobs we hate so we can buy st we dont need tyler becomes the source of inspiration for everyone who attends to the fight club everyone is much more like the narrator but theyre striving to be more like him at some point tyler decides that the club is meant to be something bigger  what he would call project mayhem while the original fight club was something kept like a secret idealized to give some sort of freedom through selfdestruction to its members project mayhem is about declaring a fight against the system the frustrated collective consciousness was the straw that broke the camels back  weve all been raised on television to believe that one day wed all be millionaires and movie gods and rock stars but we wont and were slowly learning that fact and were very very pied off however the narrator starts to slowly go against what tyler was meaning to do  kinda of recalling a bit of his past self and a sort of respect for the authority of society  and when this happen its the moment the movie reaches its climaxthe genius of the movie is displayed when we discover that tyler durden and the narrator are the same person they have always been the same person due to his declining mental health and his rather meaningless life he created an alterego  someone capable of manifesting everything he wasnt as a system abiding person the contrast created by tylers different personalities is amazing to watch as the truth unfolds and the ambivalence created when we discover the truth about tyler durden is even more marvelous this movie portraits very well how a person can reach the extremes of their mind in a system that overlooks the relevance of your very existence  when you become just a number just a braindead member of society having your hopes and wishes constantly ignored in the end tyler recovers his sanity only to see that his actions cant be reverted  so he only stands by and watches the final scene is beautiful what could be bettar than watching the system crumbling before your eyes while where is my mind plays this movie is a masterpiece and it is so entrancing because of how real it is  in the end the movie shows many things we know and think but tend to keep hidden it is provocative funny and thrilling and most importantly it is so damn real the plot aged perfectly and i dont think it is going to get old so soon  this movie is a must watch
https://www.imdb.com/title/tt0109830/reviews?ref_=tt_urv,['drama'],when i first saw this movie i didnt appreciate it like i do now i think it may have been because i was so young when i first saw it just recently i saw the movie again what an amazing story and moving meaning that movie teaches you so much about life and the meaning of it that life isnt as bad as most people make it seem that an innocent man can impact so many lives with his innocence the meaning of the movie to me is that everyone needs to have a better outlook on life that we need to appreciate more of the little things and not let the big things hold us back that truly although life may throw us trials and tribulations like a box of chocolates but that we have to just bite into it and get through it even if we dont like it that we all need to hold true to our values and not sink into a place that feels like theres no hope i just love this movie and anyone who hasnt seen it or who thinks that dont like it i seriously suggest seeing it or seeing it again it truly is amazing
https://www.imdb.com/title/tt1375666/reviews?ref_=tt_urv,['action'],"my 3rd time watching this movie yet it still stunned my mind kept me enjoyed its every moment and left me with many thoughts afterward
for someone like me whove rarely slept without dream its so exciting watching how christopher nolan had illustrated every single characteristic of dream on the big screen as its been done so sophisticatedly i do believe the rumour that nolan had spent 10 years to finish the script of inception in my opinion its been so far the greatest achievement in his brilliant writerdirector career i jumped into this conclusion after making a quick benchmark of nolans remarkable works
memento as his first signature in the cinema history is tremendous and has stayed the most mindbending film ive ever seen but overall it doesnt reach the same level of inceptionthe prestige is highly impressive but somehow i havent been able to find the very particular nolans spirit in itthe batman trilogy is the best superhero saga of all time and its peak the dark knight is no doubt a masterpiece as well nonetheless every time we talk about it heath ledger takes all the spotlights with his lifetimerole the uniqueandonly jokerthen there came inception where nolan truly stood out having every single detail of his work done in the finest way the multilayered storyline despite its complexity remains consistent and originally interesting from visual aspect everything was masterly handled an impeccable crosscutting allowed the movie to follow nolans nonlinear storytelling without being scattered a wonderful cinematography work completed with incredibly imaginative visualeffects brought into life so many breathtaking scenes some of them i believe will stay in the audiences mind for a long time city bending in paris zerogravity fight in limbo dreams collapsing in addition nolan had also a solid cast ensemble to help him deliver all of his messageslater we had interstellar though i did admire its cinematography and visualeffects the film itself is nowhere near the level of inception
spoilers ahead  for all who havent watched this movie you may stop the reading right here because the following paragraphs contain a ton of spoilersit is set in the world where theres technology that allows people to literally share dream there is in this world a new kind of corporate spy  extractors who use this technology to infiltrate the targets subconscious and extract valuable information through a shared dream world our hero mr cobb leonardo dicaprio a very wellknown extractor and his partner arthur joseph gordonlevitt are approached by a powerful businessman  mr saito ken watanabe for a nearly impossible mission something no one has ever done before  instead of steeling he wants them to plant an idea in a persons subconscious which is also called inception in return saito offers something that cobb could never resist a ticket to go home with his children by taking out the homicide charge against him so cobb and arthur gather a team to carry out the mission eames tom hardy  a veteran identity forger yusuf  the only one chemist can make such a powerful sedative for such a complex 3levels dream within a dream and ariadne ellen page  a newbie but remarkably talented architect whose role is critical for the success of the mission the target is robert fischer cillian murphy  son and heir of saitos biggest competitor maurice fischer whos dying the goal is to seed an idea into his mind which will make him abandon his fathers business and the team has to carry saito as visitor in their mission to let him verify the result of inception while the team go deeper and deeper into fischers mind we discover gradually the dark of cobbs past as well as the 2 biggest why concerning our hero why he has became such an expert of inception and what is his desperate motivation for taking that insane missionthe movie is not only about the inception mission but more importantly about the struggle of finding the way in the maze of life in cobbs case its the maze of dreams built by his memories with his past wife mal marion cotillard and his regrets so as long as he let himself consumed by the past by blaming himself for the death of his love wife it will keep coming back and haunt his present the deeper the team go into dream the more dangerous his subconscious under the form of his ghostly wife comes out and could anytime jeopardize the mission indeed if we apprehend the movie with these 2 layers of its story the ending scene makes perfect sense yes were now talking about that famous ending which has still remained one of the most controversial movie endings in the cinema history did cobb find mr saito in limbo bring he back to complete the mission then come back to his children in the real world or they are still stuck in limbo  the infinite dream world and the last scene was just his big dream but all of those question only matter in the first layer of the story the result of inception mission when we perceive the story in its deeper layer as a journey for cobb to let go of his feeling of guilt for the past and refind the meaning of his life this ending did fulfill its job cobb didnt even stay to see either if the spinning top would fall because he didnt care any more whats important to him is that he gonna be with his kids he did finally get rid of his haunting past and be able to move on and that matters and after all dream or reality the importance is to truly live so from this point of view he has solved the maze of his life
some short lines about the cast
leo has done justice to our main character but he did not success to make a leap from his previous similar roles in shutter island and blood diamondjoseph gordonlevitt could have been more intense given the fact that he had the most astounding fight scene in the movie zerogravity sequencethere was something missing in ken watanabes performance to portray the powerful man who sponsored the crazy mission maybe it was his englishtom hardy was ok but forgettable because his character didnt have any memorable moment though he had a lot of screen timeellen page was really impressive she did fully illustrate the cleverness and the keenness of the young brilliant architect and personally i did find a lot of charms in her actingcillian murphy has also done a great job much more emotionally complex than just a target of the inception mission his character robert fischer at the end was not so different than our hero cobb they both were struggling to find a way out of their own maze if for cobb it was the painful past with his late wife for fischer it was the grand shadow and the lack of recognition of his late dadlast but not least the one who impressed me the most was marion mal was so beautiful and mysterious in a very unique haunting way mostly with her speaking eyes and for me she is the most remarkable character of the movie"
https://www.imdb.com/title/tt0167261/reviews?ref_=tt_urv,['action'],peter jackson truly outdid himself when creating the lord of the rings the fellowship of the ring and he fails to disappoint us in the 2nd part of the trilogy the two towers shows us that he is not a onehit wonder like so many directors are i actually think that the two towers reaches the same level as the fellowship of the ring and sometimes even surpasses itthis film is the biggest film in the trilogy what do i mean by that well this film has so many things going like the amazing battle of helms deep frodo and sam journey to mount doom to destroy the ring but the one whos leading them through the way is gollum he looks so creepy and realistic that he doesnt feel disconnected from us a powerful performance by andy serkis as gollum he should of been nominated for an oscar for best supporting actorthe best part of the film is quite easily and everyone knows it the ending the ending of the battle of helms deep is quite breathtaking and as gandalf the white comes in the distance with another army to defeat the orcs when treebeard and his army of entz tear down isengard the destruction and the battle is so immense in size that you truly have to see to believein size and scale peter jackson has truly redefined the word epic and he also pays attention to the small things that truly elevate this movie from great to amazing i definitely recommend this film to everyone but you really should watch the first movie to truly understand whats going on1010
https://www.imdb.com/title/tt0080684/reviews?ref_=tt_urv,['action'],star wars episode v  the empire strikes back 1980 is an excellent timeless classic that it is the best sequel of all time i love this film to death it is my second favorite film and the best sequel in the star wars franchise that i love the empire strikes back is a movie that it is one of the best sequels i can think of it is right there with aliens 1986 it is right there with terminator 2 judgment day 1991 it is an excellent sequel and it really does establish the empire as a value treat empire strikes back is still and excellent film which i really believe is a timeless classic this is my second favorite film from director irvin kershner number 1 favorite irvin kershner film will be robocop 2 1990 which is very underrated action flick i still have to review those movies somedayempire strikes back 1980 is the best one of the series because its deeper darker more philosophical its great because darth vader and the empire are at their most menacing the direction is creative the characters feel real the nature of the force is explored more without losing its mysticism and the pacing is as george lucas would put it faster and more intense than any other film in the sagathe plot is actually more a rescue mission that luke skywalker mark hamill is coming to rescue his friends han solo princess leia organa c3po and chewbacca are captured on a planet bespin in cloud city from villainous darth vader han solos friend lando calrissian billy dee williams set the up and with darth vader he set a trap for luke also luke studied the force under jedi master yoda to become a full jedi knight but in the end he must confront darth vader david prowse by him self the origins of luke skywalker are reveledempire strikes back was released in 1980 it is directed by irvin kershner this time and not george lucas because george lucas decide that he want to make this sequel independent one so he ended up coming with his own founding for the film getting a loan and money he earn from the first movie and it success so he decided he wanted to found the film him self and he wanted to be more an executive producer to keep an eye on the lamp he moved to a bigger studio in orange county california so he diced to be more a producer he did not want to direct empire strikes back so his first choice was irvin kershner who was a professor at uc in the uc film school that george attended too and he always liked irvin kershner and of course he was a former professor and it was a hard way talk him to do it and the first time irvin kershner didnt want to do it so george called irvins agent and his agent said to irvin take it so he did and the rest is a history this stands the test of time the best film he ever directed i love john williams score still the same but i think john williams changed the music score for a little bit but thats just my opinionthings that i love in this film i love the battle with rebels fighting with the imperial atat walkers on the ice world of hoth that is my favorite scene on ice world in the film the imperial atat walkers are incredible well made with classic special effectsi love that the origins of luke skywalker are reveled that luke is the son of darth vader who is actually anakin skywalker before he become darth vader and went to the dark sitefor the first time ever we see an emperor in a hologram talking to darth vaderthe falcon with han solo princess leia organa c3po and chewbacca hiding in the rocks trys to eat a monsterluke faces with darth vader him self face to face and get his arm cut off and then he jumps off the bridge because he didnt want to join his father in a dark force the lightsaber duel throughout the chamber between luke and darth vader was excellent and it was epicthe training sequence with luke and master yoda were excellent and epic a new hope and the empire strikes back are my favorite films in series that are in the franchise this film gets a perfect 10 score for been the best scifi adventure sequel of all time
https://www.imdb.com/title/tt0133093/reviews?ref_=tt_urv,['action'],the story of a reluctant christlike protagonist set against a baroque mtv backdrop the matrix is the definitive hybrid of technical wizardry and contextual excellence that should be the benchmark for all scifi films to comehollywood has had some problems combining form and matter in the scifi genre  there have been a lot of visually stunning works but nobody cared about the hero or nobody simply cared about anything  there a few though which aroused interest and intellect but nobody oohed or aahed at the special effects  with the matrix both elements are perfectly en sync  not only did we want to cheer on the heroes to victory we wanted them to bludgeon the opposition  not only did we sit in awe as neo evaded those bullets in limborock fashion we salivatedbut what makes the matrix several cuts above the rest of the films in its genre is that there are simply no loopholes  the script written by the wachowski brothers is intelligent but carefully not geeky  the kungfu sequences were deftly shot  something even bruce lee wouldve been proud of  the photography was breathtaking  i bet if you had to cut every frame on the reel and had it developed and printed every single frame would stand on its own  and the acting  maybe not the best keanu reeves but name me an actor who has boxoffice appeal but could portray the uneasy and vulnerable protagonist neo to a t the way reeves did  but come to think of it if you pit any actor beside laurence fishburne youre bound to confuse that actor for bad acting  as morpheus mr fishburne is simply wicked  shades of his mentorrole in higher learning nobody exudes that aura of quiet intensity than mr fishburne  his character battlescarred but always composed morpheus is given an extra dose of mortality he loves neo to a fault only mr fishburne can flesh outpeople will say what they want to say about how good the matrix is but the bottomline is this finally theres a philosophical film that has cut through this generation  my generation the wachowski brothers probably scribbled a little ps note when they finished the script saying think for a moment about your existence  what is the matrix you ask  something thats closer to reality than you thinkeither that or its my personal choice for best film of alltime
https://www.imdb.com/title/tt0099685/reviews?ref_=tt_urv,['biography'],needs to be seen to be believed in one word perfection every frame every voiceover every song  it all comes together at the exact right moment to create the perfect film experience this film makes you really understand and feel what makes the american mafia so compelling in the eyes of a kid who was unfortunate enough to grow up in a tough neighborhood those gangsters are rock stars live fast die young  but when you die it aint gonna be of a glamorous suicide or drug overdose  the ending will be brutal ugly and sad and it may very well be one of your best friends that will blow your brains outill never get tired of watching goodfellas the entertainment value of this film is just amazing it doesnt happen very often that every person involved in the process of making a film is at the peak of hisher game and rarely do art and entertainment come together the way they did here storytelling with impeccable pacing this is what its like when a master composer conducts his masterpiece all hail the king the most versatile and talented filmmaker of his generation martin scorsesemy vote 10 out of 10favorite films imdbcomlistmkjokvqlsbslesserknown masterpieces imdbcomlistls070242495favorite lowbudget and bmovies imdbcomlistls054808375favorite tvshows reviewed imdbcomlistls075552387
https://www.imdb.com/title/tt0073486/reviews?ref_=tt_urv,['drama'],i went into this film with the knowledge that it had been the second film in history to win the top five oscars for best picture best actor best actress best director and best screenplay and has been praised as one of jack nicholsons finest roles and one of the classics of the 70s naturally after hearing all this i had high expectations for one flew over the cuckoos nest but nonetheless i was surprised at how easily the film surpassed my expectations and easily led me to understand how it merited all that praisebased on the novel by ken kesey the story follows randle patrick mcmurphy jack nicholson who in an attempt to get out of spending more time in prison pleads insanity for his crime and is therefore sentenced to time in a mental institution this was mcmurphys intention as he believes the conditions in a crazy house will be significantly easier to contend with than another harsh stay in prison however he quickly finds out that surviving the institution with its desolate patients including christopher lloyd danny devito vincent schiavelli and an absolutely brilliant brad dourif as the stuttering billy bibbit and the monstrously repressive nurse ratchet louise fletcher in a career defining role is considerably harder than he imagined mcmurphy plays pranks horseplay and is generally defiant to the rules of the institution in an attempt to raise spirits his constant optimism and reckless defiance to the out of date rules in the institution can be very uplifting and often quite funny as well but much of the movie can be very depressing  the generally decrepit state of the institution is a consistently and intentionally bleak background to a superb story with a truly bittersweet endingjack nicholson is at his best here head and shoulders above other excellent performances such as in chinatown or as good as it gets mcmurphy is an apparently unquenchable optimist refusing to succumb to the defeated spirit of all the other patients his livewire antics inspiring the patients are generally uplifting and when his indomitable spirit is finally broken we really feel for him and his fellow patients nicholson conveys the essence of mcmurphy to perfection demonstrating his excellent understanding and interpretation of the character when mcmurphy announces that he is going to lift a huge stone fountain and hurl it through the window to escape the other patients are so caught up in his intoxicating spirit of freedom that they honestly believe he can do it despite the fact it would be impossible for a man much stronger than him when mcmurphy finally discovers that despite his best efforts he cannot lift the fountain he is so openly crushed that we cant help but feel for him beneath the frequent profanities and livewire antics there are real human emotions which come across as truly touchingwhat can be said about one flew over the cuckoos nest which hasnt already been said it has an excellent storyline top notch acting painfully bleak visuals perfectly setting the tone for the movie and alternates between being truly uplifting to devastatingly depressing it features perhaps the most memorable film ending ever next to a man on his horse riding off into the sunset and leaves the viewer beaten down by the conflicting emotions unaware what to think of the picture next to reveling in its glorious entirety its hard to produce a final outcome any better than this1010
https://www.imdb.com/title/tt0047478/reviews?ref_=tt_urv,['action'],the archetypal action film seven samurai is also one of the richest works to ever be committed to celluloid each of its characters is extraordinarily realized each has his or her own arc his or her own vital part to play in the films slow progression towards its dramatic finale typically kurosawa has put the film together using an exceeding degree of artistry each and every shot each action sequence is exquisitely composed and yet none seems contrived or outofplace within the overall fabric of the work everything is beautifully conceived and in focus both literally and figurativelywhen watching seven samurai movie lovers will immediately recognize that several of its key elements can be readily detected in countless similar films made during the last halfcentury the audition scenes in which several samurai are recruited for the difficult task of defending a farming town from a group of bandits strikes a particularly familiar chord as do those showing the samurai training the lowly villagers to fight and use weapons indeed the theme of a highly experienced group of tough guys taking up the cause of the disenfranchised has become something of an action film cliche portions of which echo throughout the american western as well as its progeny think the dirty dozen the road warrior or even televisions the a teambut what really stands out in seven samurai are its characters they run the gamut from elder teacher to hopeful youth stoic warrior to undisciplined brigand kurosawa even finds room for a youthful romance not to mention the mix of poor and beleaguered townspeople he depicts within the setting of the town perhaps its no wonder the enemy bandits are virtually faceless there is so much conflict and passion present within the group of protagonists the villains need not be more than a vague threat through it all kurosawa never forgets who these people are and where they stand in comparison to one another obviously the samurai are for the most part samurai while the townspeople are merely peasants lacking even in funds to pay their noble defenders kurosawa deftly illustrates these class differences by having one peasant fear horribly for the honor of his daughter who he suspects will be lured by the wealth of the samurai and also by giving us one samurai who is no samurai at all but merely a peasant himself whose own farming village was in his youth destroyed by marauding warriors the film thus wraps a a portrait of class conflict in a cloak of solidarity the samurai unite to defend the poor peasants but the ending is not exactly happy for them nor are the peasants completely honorable we learn for instance that they have in the past murdered defeated samurai and looted their bodies and it becomes apparent late in the film that their claims of poverty are perhaps not as truthful as at first seemed apparentso why do the samurai defend them so valiantly for honor for love of adventure the answer to this question is left intentionally vague it is up to each viewer to draw his or her own conclusions it is to the films credit that it forces such questions upon us while never allowing them to cause the motivations of its characters to seem untruemodern viewers will find the action sequences of seven samurai to be restrained there are for instance no gladiator or braveheart moments in which limbs are visibly hacked off blood flies and speakers pound with booming audio but the action is wonderfully filmed and there is some early use of slow motion to accentuate key moments the 3 12 hour running time may also deter some but i find the length to be one of the films charms it takes its dear sweet time in exposing its riches and no single moment feels underdeveloped or awkward dont miss it1010
https://www.imdb.com/title/tt0114369/reviews?ref_=tt_urv,['crime'],the movie se7en starring brad pitt morgan freeman and gwyneth paltrow is by far one of the most inventive wellwritten and cerebral films in recent history the film blending a well put together combination of dark visual style intense plot development and polished acting remains tight and focused throughout from beginning to end never straying outwards into unimportant issues or resorting to typical hollywood clichés se7en is uniquely on its own for suspense dramas as it both fuels the need of the audience to be drawn in and entertained by the events unfolding and remain uncompromising and shocking thus satisfying the initial vision of the director david fincherthe story surrounds the hunt for a serial killer who inspired by dante alighieris seven deadly sins from the divine comedy sets out to preach about mans impurity and does so by targeting victims then torturing them by pitting their own underlining sins against them se7en seemingly starts out as a typical cat and mouse detective story however it quickly develops into of a sort of modernmyth with good and evil taking centre stage the story is original on all counts and thrilling on all levels the most important aspect of se7en however is that it keeps the audience numerous steps behind its story as oppose to other thrillers which become predictable and bland by the end by keeping the audience in the dark the film remains fresh and original as it progresses se7en even dramatically turns the tide at one point just as the audience is finally getting comfortable and asserted into the gloomy atmosphere thus creating as much as fear and uncertainty in the audience as it is with the characters involved by the films conclusion the audience is as much apart of the film as the characters themselves and arrive at se7ens surprise ending without a single clue of it prior to it occurring se7ens poetic endingwhich will not be given away says a lot for the people behind the movie showing they are not afraid of going against the grain a rarity with films so nowadaysdirected brilliantly by david fincher and skillfully written by andrew kevin walker se7en is well crafted and ingeniously clever making it one of the greatest films of the 90s while se7en may not have garnered critical acclaim as such films as silence of the lambs se7en is undoubtedly as influential as any film to datescore 1010
https://www.imdb.com/title/tt0118799/reviews?ref_=tt_urv,['comedy'],"i am surprised about the negative comments that some people made on this webpage  i can see how some people might not experience the same kind of uplift or joy that most of us lived through when seeing the movie  but that some viewers felt insulted and betrayed because the movie did not depict reality as it really was or is is not fairi must concur with my fellow proponents of the movie  it was a great and very satisfying movie  it provided me with something that everyone in one or another shape or form needs  hope  the movie showed the cruelty of life and yet managed to shed some light and insight into the beauty of love and life in generali urge anyone who has not seen la vita è bella to go out there and watch it if we all take with us just little bit of that hope and love that this movie is trying to convey this world would be a much better place
thank you for reading this and i hope you enjoyed or will enjoy the movie as much as i did"
https://www.imdb.com/title/tt0317248/reviews?ref_=tt_urv,['crime'],cidade de deus seems to have a lot of praise on the imdb boards and with good reason too it simply is in my opinion one of the best contemporary films ever madebased on true events and characters who live in the overlooked and poverty stricken slums in the shadows of rio de janiero where life expectancy doesnt reach the 30s and drug dealers are kingsthe tale of the city of god and its myriad of characters is told by rocket a young man who struggles to make something of his life other than to wind up another victim of drugs or gang warsnot only are the characters in city of god absolutely fascinating and also very endearing but also convincingly acted by groups of young and unknown actors the stoies are welltold and at times funny and at others brutally shockingthe cinematic style of the film gives a nod to tarantino with some clever timejumping freezeframing and texts indicating another chapter of the film in every sense a bit of a brazillian pulp fiction or goodfellas but with its own unique flavour to itthe city of god is a marvel and a highly recommended film to watch but not recommended for the oversensitive or easily distressed
https://www.imdb.com/title/tt0102926/reviews?ref_=tt_urv,['crime'],the silence of the lambs runs two hoursanthony hopkins appears for little more than sixteen minutes yet during those minutes he hasnt bored you for a second not even after the tenth or eleventh viewing such is the power of his performance its absolutely impossible to forget himhis character drhannibalthe cannibal lecter is a brutal killer with revolting methods and habits but hes also very intelligent charismatic and with good tasteyou can interpret that as you likea clichè by now but who cares he still is one of the key elements in this wonderful thriller which sees jodie fosters clarice starling asking for lecters help to catch another killerthe result is a dangerous yet fascinating relationship between the young unexperienced fbiagent and the convictedbut basically omnipotent psychiatristhes a step ahead of everyone all the time and makes sure everyone notices with his witty unforgettable onelinersif there had to be only one reason to worship this movie then it would have to be the chemistry between the two leading actorsnever before has a nonsexual manwoman connection been more thrillingnever before has a films ending been more unsettling and brilliant and left us asking for morebest watched with a nice chiantips dear filmbuffs have the lambs stopped screaming
https://www.imdb.com/title/tt0038650/reviews?ref_=tt_urv,['drama'],honestly i dont think ive ever seen anything quite like its a wonderful life does it take me back to that place in my heart that makes me long for everything that once was great and it could be again does it remind me of my childhood christmas in my home no maybe its just simply what i always wanted from life and every man i want to be everything about this film is well for lack of better words perfect no question to it any longer the best performance by an actor i have ever seen its more than just beautiful timeless or fair all of stewart is revealed everything coming together for capra lionel barrymore at his best which seems to be his worst sometimes i think there is a reason why somethings happen and im pretty sure there is some magical reason why this film was made im 27 years old and saw it for the first time christmas eve of this year ive watched it 3 times since the only movie to ever make me cry i probably wouldnt have all the answers for you if you asked me why im still trying to figure stewart out and just how beautiful was reedwhat can i say this movie is a life changing experience makes me feel good to be alive what a wonderful little world it is and if i waited my entire life it would not be a waste of time
https://www.imdb.com/title/tt0076759/reviews?ref_=tt_urv,['action'],a long time ago in a galaxy far far awaypre reviewits writing started in january 1973 eight hours a day five days a week george lucas said by taking small notes inventing odd names and assigning them possible characterization after many drafts he finally came to a satisfactory conclusionthen lucas presented star wars to the united artists but they refused to budget the film so he went to universal pictures the studio that financed american graffiti however it was rejected as the film concept was too strangesuddenly alan ladd jr head of 20th century fox appeared a man that trusted in lucas genius and thats how star wars became a realitythe shooting of the movie was full of mishaps problems with practical effects never done before a bad first edit of the movie but that didnt stop george from fulfilling his space opera due to those setbacks fox studios began to put pressure on lucas to finish the movie finally the movie was done on the eve of star wars release 20th century fox george lucas and his cast and crew braced themselves for the worse one way or another may 25 1977 would be a day they would never forgetreviewstar wars is a modern tale of mythic adventure it follows the journey and growth of the protagonist luke skywalker his journey of discovery is set amidst a larger struggle between the empire and the rebel alliance both parties are embroiled in a civil war the empire is comprised of corrupted power within a small group of leaders these sullied leaders abuse their power over the masses with impunity it is oppression and repression of the masses the empire wants to destroy the hope of the rebellion to ensure the small group of leaders can keep their powerone of the most important features of the movie are the special effects the use motion control was even superior to stanley kubricks revolutionary masterpiece 2001 a space odyssey thanks to the creation of the dykstraflex the first digital motion control photography camera system developed for star wars on 1976 along with an incredibly iconographic character and production design the movie became stylistically uniquethe story and the characters are original and relatable r2d2 and c3po the astromech as the optimistic adventurers desiring to move forward in direct opposition c3po the protocol droid filled with doubt and reservations luke skywalker the brave hero often haunted by doubts and hopes about his future journey obiwan kenobi the wise master and moral guidance of our hero han solo the rebellious smuggler whose personality represents tenacity leia the damsel in distress a fearsome princess and general finally darth vader the most iconic character in the franchise the merciless tyrant in a black suit representing evil and final conflict of the journeythe film score presents an emotional resonance trough a romantic 1930s hollywood orchestral score that was commissioned for composer john williams who succeeded to create a haunting constellation of operatic leitmotifsthe visual composition is authentic as lucas wanted a nostalgic filtered look so he kept changing key lights for a flashing effect he used a loose nervous frame as in newsreels the dramatic center was displaced deflecting the eye to background activity which in later films would include poetically changing weather this first film gradually turned darker following a symbolic color scheme where organic brown and warm gold yielded to hightech black white and steely gray this is authenticity is reflected in its most iconic shot the binary sunset sequence which establishes the narrative throughline of the story and the world it takes place in the main value of the scene lies in how powerfully and economically it develops lukes character as the suns begin to slowly sink in the evening sky he gazes towards the horizon his sense of longing for something more is palpable taking things further he goes on to squint into the distance as if he could see his new future just out of reach and for the first time we get to see him not as a kid but for as a new hopebooks such as the hero with a thousand faces by joseph campbell structured the story the war of vietnam inspired the battle between the rebels and the empire the lifestyle of buddhist monks characterized the jedi real shots of warplanes made the space battles real kendo foreshadowed the epic lightsaber duel akira kurosawas storytelling influenced the focus on minor characters fritz langs its iconic protocol droid and john ford westerns determined its soulthe fascination with filmmaking and anthropology are the components that allowed star wars to be compelling and human besides being located on a galaxy far far away1010
https://www.imdb.com/title/tt0120815/reviews?ref_=tt_urv,['drama'],my grandfather fought in ww2 somehow surviving dday he was apart of operation neptune and stormed the beaches of normandy he told us a lot of war stories but rarely ever spoke about that day before he passed away he did an interview with a local newspaper and detailed what he saw despite it being very difficult for him to speak about he loved watching war movies not sure exactly why some about that soldier life never really leaves them i guess he absolutely hated pearl harbor cause of the horrible way they portray the military to be a bunch of toothbrush wielding babies who dont know what to do in the event of being attacked he had a friend stationed there who lost his life and thinks that movie is a disgusting display of ignorance soldiers dont take girlfriends on private plane rides and they most definitely know how to swim maybe ill give that movie a good ripping one daybut saving private ryan was a respectable i cant watch this reaction he said no movie has come that close to capturing what that day was like he said it was too realistic whether or not the story is based on real or fiction that intro was 100 realistic im not sure if he ever did finish watching it but he appreciated it for capturing that chaos like no other movie has before i watched the movie a dozen times now and keep it in my collection as a reminder of my grandfather a scene he was technically in which makes me appreciate how strong of a person he really iswar is hell and this movie not only shows that while being an entertaining experience but also captured what soldiers are left behind with my grandfather was not afraid of anything ive seen this man walk into a cellar full of black widows to get firewood and not even shake them off the only time he ever experienced fear was when he went to bed his nightmares of his time during the war would haunt him in his sleep this movie helped me understand why
https://www.imdb.com/title/tt0245429/reviews?ref_=tt_urv,['animation'],personally ive never seen anything as original in an animated film as in this deeply mythical fairytale what a surreal idea for a movie its hard to find an adequate description because i also dont want to spoil this in the slightest way but this film has a sense of otherness to it  for lack of a better word  like none ive ever seen and the strange mythical nature of this film  apart from the amazing artwork  is probably one of the main reasons for its appeal to me maybe the themes of the story dont feel quite as strange to an eastern audience because they fit to a certain degree with some easternasian mythologies  to me this beautiful piece of wonder was something new and a profoundly moving experience outstanding animation funny weird scary and touching at the same time this unique work of art is one i cant recommend enough 10 out of 10favorite films httpwwwimdbcomlistmkjokvqlsbslesserknown masterpieces httpwwwimdbcomlistls070242495favorite tvshows reviewed httpwwwimdbcomlistls075552387favorite lowbudget and bmovies httpwwwimdbcomlistls054808375
